SampleID,family,tissue,stress,AboveBelow,VegetativeRepro,PC1,PC2
SRR6026736,Vitaceae,leaf,cold,Above,Vegetative,103.09792887775849,13.931363715496616
SRR6026748,Vitaceae,leaf,cold,Above,Vegetative,121.01179196992233,-1.8636791767762082
SRR6026702,Vitaceae,leaf,cold,Above,Vegetative,37.10829908065055,12.513011337058712
SRR6026731,Vitaceae,leaf,cold,Above,Vegetative,40.05155329251737,8.684058679281069
SRR6026742,Vitaceae,leaf,cold,Above,Vegetative,41.9837797772082,4.677958700782426
SRR6026701,Vitaceae,leaf,cold,Above,Vegetative,55.710204398575755,2.7489463542821047
SRR6026743,Vitaceae,leaf,cold,Above,Vegetative,45.47399074739712,7.095553690119251
SRR6026751,Vitaceae,leaf,cold,Above,Vegetative,67.48515343613926,8.761945116389654
SRR6026703,Vitaceae,leaf,healthy,Above,Vegetative,45.667193775061136,17.62005587795787
SRR6026741,Vitaceae,leaf,healthy,Above,Vegetative,43.79190542932357,14.59377018392517
SRR6026753,Vitaceae,leaf,healthy,Above,Vegetative,55.61449038907109,15.492542472148736
SRR6026704,Vitaceae,leaf,cold,Above,Vegetative,58.229780004274346,19.395280267165138
SRR6026740,Vitaceae,leaf,cold,Above,Vegetative,89.88896221814095,22.148057975154455
SRR6026752,Vitaceae,leaf,cold,Above,Vegetative,65.21472974298267,18.75665869636797
SRR9701099,Vitaceae,leaf,cold,Above,Vegetative,37.58920657331305,16.26189416377038
SRR9701100,Vitaceae,leaf,cold,Above,Vegetative,30.426024891742877,7.4079737271655794
SRR9701103,Vitaceae,leaf,cold,Above,Vegetative,39.87101494237291,18.595354426152884
SRR9701104,Vitaceae,leaf,cold,Above,Vegetative,21.93764189591568,4.5672075758785855
SRR9701097,Vitaceae,leaf,cold,Above,Vegetative,48.51582462031695,21.444914478035855
SRR9701098,Vitaceae,leaf,cold,Above,Vegetative,69.07546059949588,27.41933680280457
SRR9701095,Vitaceae,leaf,cold,Above,Vegetative,35.9652267014673,12.059212585274878
SRR9701096,Vitaceae,leaf,cold,Above,Vegetative,48.65580025961303,11.332979532500987
SRR9701101,Vitaceae,leaf,cold,Above,Vegetative,45.63817016303251,20.17508606503495
SRR9701102,Vitaceae,leaf,cold,Above,Vegetative,32.26812496148615,12.96681866337602
SRR9701109,Vitaceae,leaf,cold,Above,Vegetative,33.70809640739567,13.922006310057046
SRR9701110,Vitaceae,leaf,cold,Above,Vegetative,33.2407226465945,13.324084905780397
SRR6706481,Vitaceae,leaf,healthy,Above,Vegetative,18.956723603131376,34.17032009738448
SRR6706482,Vitaceae,leaf,healthy,Above,Vegetative,9.949182970655643,29.725766099834097
SRR6706484,Vitaceae,leaf,healthy,Above,Vegetative,30.26398253402841,37.16658404542089
SRR8507935,Vitaceae,leaf,healthy,Above,Vegetative,85.02254813274628,30.952528853842843
SRR8507936,Vitaceae,leaf,healthy,Above,Vegetative,64.16437895777435,29.137692775930116
SRR8507937,Vitaceae,leaf,healthy,Above,Vegetative,139.0584772740522,37.36002361231123
SRR8507938,Vitaceae,leaf,healthy,Above,Vegetative,130.2678265707379,21.891775141459203
SRR8507941,Vitaceae,leaf,healthy,Above,Vegetative,86.36028293325123,35.15789971973522
SRR8507966,Vitaceae,leaf,healthy,Above,Vegetative,114.98359121394661,30.647302264404402
SRR8507969,Vitaceae,leaf,healthy,Above,Vegetative,76.31051727002286,35.15290811127188
SRR8507970,Vitaceae,leaf,healthy,Above,Vegetative,113.7391074168023,36.85534241247173
SRR8507971,Vitaceae,leaf,healthy,Above,Vegetative,94.37408464964845,30.57348807582876
SRR8507972,Vitaceae,leaf,healthy,Above,Vegetative,94.92245446851877,38.72066271266316
SRR6706483,Vitaceae,leaf,drought,Above,Vegetative,35.234682349798135,35.07633504048533
SRR6706488,Vitaceae,leaf,drought,Above,Vegetative,33.65857127720053,37.81392736406831
SRR6706489,Vitaceae,leaf,drought,Above,Vegetative,33.223527033376214,34.65790175753365
SRR6706479,Vitaceae,leaf,drought,Above,Vegetative,31.98595705361838,33.64027863041874
SRR6706486,Vitaceae,leaf,drought,Above,Vegetative,28.46274562231576,33.04308441392069
SRR6706487,Vitaceae,leaf,drought,Above,Vegetative,28.682105277292372,33.677946639103126
SRR6706478,Vitaceae,leaf,drought,Above,Vegetative,23.961186543500396,22.168398848434784
SRR6706480,Vitaceae,leaf,drought,Above,Vegetative,36.911168508574924,24.349941822492546
SRR6706485,Vitaceae,leaf,drought,Above,Vegetative,26.44928214962618,24.147512663281848
SRR6026706,Vitaceae,leaf,cold,Above,Vegetative,36.07689116461584,12.40004138970442
SRR6026744,Vitaceae,leaf,cold,Above,Vegetative,37.65775022460421,15.02002625438427
SRR6026754,Vitaceae,leaf,cold,Above,Vegetative,36.179444103774294,14.418035352735316
SRR6026705,Vitaceae,leaf,cold,Above,Vegetative,61.761566824107206,12.746187706541818
SRR6026745,Vitaceae,leaf,cold,Above,Vegetative,54.79277391649257,10.359288287666592
SRR6026755,Vitaceae,leaf,cold,Above,Vegetative,31.443508076111446,3.569204355750297
SRR6026707,Vitaceae,leaf,healthy,Above,Vegetative,63.02861123708722,19.804353787346333
SRR6026717,Vitaceae,leaf,healthy,Above,Vegetative,87.08257196177986,34.198052426846985
SRR6026729,Vitaceae,leaf,healthy,Above,Vegetative,34.28470484077591,18.80077516279819
SRR6026708,Vitaceae,leaf,cold,Above,Vegetative,73.2004233116159,4.9649829414880715
SRR6026718,Vitaceae,leaf,cold,Above,Vegetative,75.33385945678718,4.795265539400308
SRR6026730,Vitaceae,leaf,cold,Above,Vegetative,72.22245277795128,7.988931197260797
SRR8507945,Vitaceae,leaf,salt,Above,Vegetative,116.22555280770185,32.44417551411473
SRR8507965,Vitaceae,leaf,salt,Above,Vegetative,75.54344487221843,29.500651194761883
SRR8507967,Vitaceae,leaf,salt,Above,Vegetative,120.67758567965818,35.254109325615055
SRR8507968,Vitaceae,leaf,salt,Above,Vegetative,104.62273902870822,39.10909712193268
SRR8508079,Vitaceae,leaf,salt,Above,Vegetative,105.76015852543459,38.61946222174629
SRR8508080,Vitaceae,leaf,salt,Above,Vegetative,116.1475682476843,39.46997386970013
SRR8508081,Vitaceae,leaf,salt,Above,Vegetative,79.17395465206519,28.085929236388232
SRR6026716,Vitaceae,leaf,cold,Above,Vegetative,34.21316124529906,9.426416660524914
SRR6026728,Vitaceae,leaf,cold,Above,Vegetative,33.367586105267016,7.464938666535673
SRR6026735,Vitaceae,leaf,cold,Above,Vegetative,40.61057778620649,6.465628380850324
SRR6026715,Vitaceae,leaf,cold,Above,Vegetative,58.699811742494006,-10.219764998878931
SRR6026727,Vitaceae,leaf,cold,Above,Vegetative,45.78123924932893,7.968406817212651
SRR6026734,Vitaceae,leaf,cold,Above,Vegetative,41.172747189939315,1.578342981773576
SRR6026711,Vitaceae,leaf,healthy,Above,Vegetative,50.19438005534739,14.105877606521881
SRR6026721,Vitaceae,leaf,healthy,Above,Vegetative,52.42481474853949,22.39528760392503
SRR6026725,Vitaceae,leaf,healthy,Above,Vegetative,32.13168680954645,16.611569424470787
SRR6026712,Vitaceae,leaf,cold,Above,Vegetative,81.31032396273824,4.89632329678131
SRR6026722,Vitaceae,leaf,cold,Above,Vegetative,104.52960231967793,-3.3745559931209845
SRR6026726,Vitaceae,leaf,cold,Above,Vegetative,101.2194743527054,-3.971751257534373
SRR6026714,Vitaceae,leaf,cold,Above,Vegetative,35.58552036820957,8.45886859488887
SRR6026720,Vitaceae,leaf,cold,Above,Vegetative,25.855670688892836,11.415102074982794
SRR6026724,Vitaceae,leaf,cold,Above,Vegetative,34.43371127668788,14.974617365248871
SRR6026713,Vitaceae,leaf,cold,Above,Vegetative,73.93060526521373,-9.57189732031223
SRR6026719,Vitaceae,leaf,cold,Above,Vegetative,50.45933295911104,14.731883490262316
SRR6026723,Vitaceae,leaf,cold,Above,Vegetative,63.866522583753614,-6.640065339903873
SRR6026709,Vitaceae,leaf,healthy,Above,Vegetative,41.58433328523952,2.2596003203558443
SRR6026732,Vitaceae,leaf,healthy,Above,Vegetative,56.865396406289506,8.22598104143339
SRR6026750,Vitaceae,leaf,healthy,Above,Vegetative,39.389870450377714,6.382109621582536
SRR6026710,Vitaceae,leaf,cold,Above,Vegetative,58.99029540965263,16.86759127877576
SRR6026733,Vitaceae,leaf,cold,Above,Vegetative,62.86344385625908,12.502036779493178
SRR6026756,Vitaceae,leaf,cold,Above,Vegetative,93.57817882221381,5.918521944992626
SRR8507939,Vitaceae,leaf,drought,Above,Vegetative,173.60523961093676,42.18910500101875
SRR8507940,Vitaceae,leaf,drought,Above,Vegetative,106.23127266959837,32.70952534638807
SRR8507942,Vitaceae,leaf,drought,Above,Vegetative,139.64766759446445,31.809918306990408
SRR8507944,Vitaceae,leaf,drought,Above,Vegetative,102.4535832916605,37.77521027422265
SRR8507974,Vitaceae,leaf,drought,Above,Vegetative,103.97993039715416,16.559925080726412
SRR8507975,Vitaceae,leaf,drought,Above,Vegetative,163.9940089900563,22.703545362713133
SRR8508082,Vitaceae,leaf,drought,Above,Vegetative,92.33276419638793,21.79425827527784
SRR8507962,Vitaceae,root,healthy,Below,Vegetative,56.43493766304193,-58.98008794207293
SRR8508065,Vitaceae,root,healthy,Below,Vegetative,58.74114383545363,-54.33332678717036
SRR8508075,Vitaceae,root,healthy,Below,Vegetative,56.059446817149684,-59.746692914040686
SRR8508076,Vitaceae,root,healthy,Below,Vegetative,56.851275268393515,-59.577937700223046
SRR8508059,Vitaceae,root,healthy,Below,Vegetative,55.63342640309979,-59.45651085428744
SRR8508060,Vitaceae,root,healthy,Below,Vegetative,64.90396825125055,-62.65641787894085
SRR8508061,Vitaceae,root,healthy,Below,Vegetative,52.26457110008443,-58.60778378859627
SRR8508062,Vitaceae,root,healthy,Below,Vegetative,45.92897208352291,-61.69337144377094
SRR8508055,Vitaceae,root,salt,Below,Vegetative,61.84010291757563,-61.34443256623215
SRR8508056,Vitaceae,root,salt,Below,Vegetative,57.69783362544404,-56.86612744015487
SRR8508057,Vitaceae,root,salt,Below,Vegetative,49.85160888522219,-59.978926073522814
SRR8508058,Vitaceae,root,salt,Below,Vegetative,58.18497872785169,-52.35938647579717
SRR8508036,Vitaceae,root,salt,Below,Vegetative,52.68797041098506,-60.02186167886135
SRR8508039,Vitaceae,root,salt,Below,Vegetative,51.12074245225671,-61.76466131124268
SRR8508040,Vitaceae,root,salt,Below,Vegetative,52.9956047004788,-55.91083433673899
SRR8508041,Vitaceae,root,salt,Below,Vegetative,63.82842238071543,-57.19238074318081
SRR8508042,Vitaceae,root,salt,Below,Vegetative,51.316950987285246,-60.860520190824445
SRR8507977,Vitaceae,root,drought,Below,Vegetative,55.8115353349266,-59.62517160852763
SRR8507978,Vitaceae,root,drought,Below,Vegetative,61.99618960980813,-61.072655942538546
SRR8508074,Vitaceae,root,drought,Below,Vegetative,48.6058357454934,-61.818865983398915
SRR8508035,Vitaceae,root,drought,Below,Vegetative,92.56851179478994,-47.71403173064543
SRR8508037,Vitaceae,root,drought,Below,Vegetative,95.16089619591779,-52.73021931895381
SRR8508038,Vitaceae,root,drought,Below,Vegetative,62.78133315268026,-53.438197586546835
SRR8508063,Vitaceae,root,drought,Below,Vegetative,44.98956478680503,-58.48458943855145
SRR8508064,Vitaceae,root,drought,Below,Vegetative,45.97471053674855,-59.49697184918252
SRR5358804,Poaceae,leaf,healthy,Above,Vegetative,91.2878836075462,32.75954508935554
SRR5358803,Poaceae,leaf,healthy,Above,Vegetative,98.79117544740352,30.201499256801277
SRR5358806,Poaceae,leaf,healthy,Above,Vegetative,83.44204939849203,29.052777830102304
SRR5358805,Poaceae,leaf,healthy,Above,Vegetative,62.464155369421306,22.73788708984117
SRR5358807,Poaceae,leaf,drought,Above,Vegetative,77.2824999587765,26.986103743408048
SRR5358808,Poaceae,leaf,drought,Above,Vegetative,67.22006627386699,27.801369842466276
SRR5358810,Poaceae,leaf,drought,Above,Vegetative,82.53974120158783,21.58053292923822
SRR5358809,Poaceae,leaf,drought,Above,Vegetative,79.39008472333273,24.309581134242833
SRR5358812,Poaceae,leaf,drought,Above,Vegetative,112.73686359748433,41.510074580470324
SRR5358811,Poaceae,leaf,healthy,Above,Vegetative,110.75630302366997,41.697823571429765
SRR5358814,Poaceae,leaf,healthy,Above,Vegetative,111.51176900950232,37.869556738104585
SRR5358813,Poaceae,leaf,healthy,Above,Vegetative,127.95957357642696,42.88249883780597
SRR5358816,Poaceae,leaf,drought,Above,Vegetative,100.54118763659149,35.273067829886145
SRR5358815,Poaceae,leaf,drought,Above,Vegetative,97.59154984980287,34.28921299559534
SRR5358818,Poaceae,leaf,drought,Above,Vegetative,105.97474963511823,38.93950893621239
SRR5358817,Poaceae,leaf,drought,Above,Vegetative,117.4339022639518,41.92297568631048
SRR9842062,Poaceae,root,healthy,Below,Vegetative,3.4654482205262367,-85.17372439078984
SRR9842009,Poaceae,root,healthy,Below,Vegetative,3.0955983734838255,-78.72635624254889
SRR9841979,Poaceae,root,healthy,Below,Vegetative,2.926647849454678,-85.3262024492448
SRR9841910,Poaceae,root,healthy,Below,Vegetative,0.19893360947286265,-84.57651516381355
SRR9842063,Poaceae,root,cold,Below,Vegetative,3.142920216235144,-80.6734741485798
SRR9842005,Poaceae,root,cold,Below,Vegetative,5.154966530358173,-83.28139863608845
SRR9841980,Poaceae,root,cold,Below,Vegetative,3.16418163923229,-86.05032071226935
SRR9841911,Poaceae,root,cold,Below,Vegetative,-1.142621371429582,-83.09928832675979
SRR9842047,Poaceae,root,healthy,Below,Vegetative,3.0356713158573356,-87.79991191220294
SRR9842015,Poaceae,root,healthy,Below,Vegetative,12.684250167189397,-84.16047688953324
SRR9841999,Poaceae,root,healthy,Below,Vegetative,3.7635760736391366,-87.38565985786843
SRR9841919,Poaceae,root,healthy,Below,Vegetative,0.35236369022007274,-87.2485261056696
SRR9842048,Poaceae,root,cold,Below,Vegetative,1.172011193628962,-87.80208820370851
SRR9842012,Poaceae,root,cold,Below,Vegetative,9.719473768909687,-84.3872349009603
SRR9842000,Poaceae,root,cold,Below,Vegetative,3.270924146595818,-87.55803634582145
SRR9841920,Poaceae,root,cold,Below,Vegetative,3.2844322467740517,-85.69983751108543
SRR9842024,Poaceae,root,healthy,Below,Vegetative,20.02972787360826,-84.57443057804387
SRR9842001,Poaceae,root,healthy,Below,Vegetative,10.200593188418727,-86.34322633670105
SRR9841995,Poaceae,root,healthy,Below,Vegetative,6.455802866766324,-87.42435021465887
SRR9841961,Poaceae,root,healthy,Below,Vegetative,10.443161735383486,-86.55049056122199
SRR9842002,Poaceae,root,cold,Below,Vegetative,1.6705758472537076,-86.79673299835439
SRR9841996,Poaceae,root,cold,Below,Vegetative,7.580688997417002,-87.52955105887119
SRR9841960,Poaceae,root,cold,Below,Vegetative,3.6427859800523947,-88.12786113317375
SRR9841909,Poaceae,root,cold,Below,Vegetative,14.212895216761554,-83.30950092616037
SRR9842069,Poaceae,root,healthy,Below,Vegetative,6.705466211073821,-86.83800965096646
SRR9842026,Poaceae,root,healthy,Below,Vegetative,4.333183531750201,-83.43610886991107
SRR9842003,Poaceae,root,healthy,Below,Vegetative,11.608515851804901,-85.06033501502642
SRR9841924,Poaceae,root,healthy,Below,Vegetative,14.903013136300219,-84.27916378058698
SRR9842068,Poaceae,root,cold,Below,Vegetative,12.630989177890056,-84.68910447296432
SRR9842025,Poaceae,root,cold,Below,Vegetative,5.2709054441443906,-83.2892474941471
SRR9842004,Poaceae,root,cold,Below,Vegetative,9.722793290975272,-84.1580002771681
SRR9841923,Poaceae,root,cold,Below,Vegetative,14.381774974652473,-84.96632652026601
SRR9841987,Poaceae,root,healthy,Below,Vegetative,13.013759202951181,-85.95594887306427
SRR9841983,Poaceae,root,healthy,Below,Vegetative,4.223082204324728,-88.5285925140678
SRR9841954,Poaceae,root,healthy,Below,Vegetative,7.7480753140837555,-87.08492798439605
SRR9841944,Poaceae,root,healthy,Below,Vegetative,7.389193144331084,-87.27699694767615
SRR9841953,Poaceae,root,cold,Below,Vegetative,12.6139558515064,-85.91961029152857
SRR9841984,Poaceae,root,cold,Below,Vegetative,5.273071542521422,-88.57742939320462
SRR9841966,Poaceae,root,cold,Below,Vegetative,24.485206288562644,-83.34581061115743
SRR9841943,Poaceae,root,cold,Below,Vegetative,6.157831711270588,-86.64255114936397
SRR9842046,Poaceae,root,healthy,Below,Vegetative,7.419852243248737,-86.39997778091795
SRR9841981,Poaceae,root,healthy,Below,Vegetative,6.672968041893347,-87.98459071504489
SRR9841930,Poaceae,root,healthy,Below,Vegetative,17.800391624753935,-84.716401919221
SRR9841902,Poaceae,root,healthy,Below,Vegetative,5.848635575029093,-85.80747770289386
SRR9842045,Poaceae,root,cold,Below,Vegetative,15.956245296995396,-84.27502823607685
SRR9841982,Poaceae,root,cold,Below,Vegetative,16.312466034076127,-85.05250349739451
SRR9841931,Poaceae,root,cold,Below,Vegetative,11.066737781767102,-86.03574417845492
SRR9841901,Poaceae,root,cold,Below,Vegetative,8.402564019466716,-86.31817892969875
SRR9841900,Poaceae,root,healthy,Below,Vegetative,8.759825737343533,-87.27100883655889
SRR9842049,Poaceae,root,healthy,Below,Vegetative,5.00212917490963,-88.0763026020701
SRR9842036,Poaceae,root,healthy,Below,Vegetative,8.997128262990485,-86.87030341247349
SRR9841958,Poaceae,root,healthy,Below,Vegetative,8.934071807470225,-86.02100111969864
SRR9841899,Poaceae,root,cold,Below,Vegetative,7.662658706932556,-85.95567728988
SRR9842050,Poaceae,root,cold,Below,Vegetative,4.826877249185132,-88.22694468145554
SRR9842035,Poaceae,root,cold,Below,Vegetative,4.371179688556128,-88.01500516749535
SRR9841957,Poaceae,root,cold,Below,Vegetative,6.693617009494393,-84.39982797979869
SRR9842055,Poaceae,root,healthy,Below,Vegetative,7.412185633488375,-87.87417178750448
SRR9841913,Poaceae,root,healthy,Below,Vegetative,5.995266852090533,-86.99598244793003
SRR9841912,Poaceae,root,healthy,Below,Vegetative,3.807172321812272,-87.66034463748544
SRR9841906,Poaceae,root,healthy,Below,Vegetative,19.903759950435152,-84.85034734525999
SRR9842056,Poaceae,root,cold,Below,Vegetative,6.182675967029648,-86.04244550643898
SRR9841927,Poaceae,root,cold,Below,Vegetative,7.4016897100966474,-86.60001706538807
SRR9841914,Poaceae,root,cold,Below,Vegetative,2.8635664388443027,-87.42895905628076
SRR9841905,Poaceae,root,cold,Below,Vegetative,4.888779343460613,-86.47865772330918
SRR9842042,Poaceae,root,healthy,Below,Vegetative,9.870043174399957,-86.91146264524423
SRR9841946,Poaceae,root,healthy,Below,Vegetative,7.501941034134327,-88.67380769418223
SRR9841928,Poaceae,root,healthy,Below,Vegetative,9.922214411979956,-87.41010084528706
SRR9841904,Poaceae,root,healthy,Below,Vegetative,12.431934260854744,-86.47539243727206
SRR9842041,Poaceae,root,cold,Below,Vegetative,8.661952532977683,-85.00114866960551
SRR9841945,Poaceae,root,cold,Below,Vegetative,6.367730296678695,-87.64516324492232
SRR9841929,Poaceae,root,cold,Below,Vegetative,6.949295890199582,-87.73845806555057
SRR9841903,Poaceae,root,cold,Below,Vegetative,13.722350980958666,-87.76382693375733
SRR9841988,Poaceae,root,healthy,Below,Vegetative,1.0690475929627254,-86.76155825711515
SRR9841941,Poaceae,root,healthy,Below,Vegetative,1.6146865665229022,-86.11049145161141
SRR9841937,Poaceae,root,healthy,Below,Vegetative,4.261882420314357,-87.17526129481976
SRR9841908,Poaceae,root,healthy,Below,Vegetative,4.6276235037313596,-85.88285579968036
SRR9841989,Poaceae,root,cold,Below,Vegetative,13.034629215720733,-85.02549517134635
